,SCAPN,SCSitus_NumNam,PropID,Star_rating,City,State,Zip,County,For_sale_price,For_sale_status,Land_area,Num_units,Cap_rate,Vacancy_%,Avg_unit_sqft,Avg_Concession_%,Parking_per_unit,Days_on_mkt,Amenities,Year_built,Year_reno,Last_sale_date,Last_sale_price,Transit_dist_mile,Transit_walk_time_min,Const_material,Num_studio,Studio_rent_sqft,Studio_avg_sqft,Studio_concession_%,Studio_vacancy_%,Num_1_bed,1_bed_rent_sqft,1_bed_avg_sqft,1_bed_concession_%,1_bed_vacancy_%,Num_2_bed,2_bed_rent_sqft,2_bed_avg_sqft,2_bed_concession_%,2_bed_vacancy_%,Num_3_bed,3_bed_rent_sqft,3_bed_avg_sqft,3_bed_concession_%,3_bed_vacancy_%,Num_4_bed,4_bed_rent_sqft,4_bed_avg_sqft,4_bed_concession_%,4_bed_vacancy_%,2010_Avg_age,2019_Avg_age,2019_Pop_25_39,2024_Avg_age,2024_Pop_25_39
5934,TX Harris 1031540000001,TX Harris6001 Ranchester Dr,P16503,3,Houston,TX,77036    ,Harris,,N,6.52,260,,8.46,831.0,0.9,0.0,,"Courtyard, Laundry Facilities, Playground, Property Manager on Site",1977.0,2002.0,11/09/06,,26.31,,Wood Frame,,,,,,128.0,0.88,759.0,0.9,8.6,132.0,0.97,901.0,0.9,8.3,,,,,,,,,,,31.1,33.1,8861.0,34.9,7972.0
5935,TX Bell 132177,TX Bell 3300-3310Rancier Ave,P16504,3,Killeen,TX,765437853,Bell,,Y,8.28,256,,11.72,663.0,1.0,1.6019999999999999,2.0,"Business Center, Controlled Access, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Basketball Court, Package Service, Maintenance on site, Sundeck",1966.0,,10/24/17,,3.83,,Masonry,,,,,,136.0,1.2,548.0,1.0,11.8,120.0,0.98,793.0,1.0,11.7,,,,,,,,,,,30.3,31.1,3543.0,32.5,3472.0
5936,TX Bexar 15228-000-0026,TX Bexar6010 Ray Ellison Dr,P16505,4,San Antonio,TX,78242,Bexar,,N,,252,,,889.0,0.3,,,"Business Center, Clubhouse, Courtyard, Laundry Facilities, Playground, Gated, Grill, Multi Use Room",2017.0,,06/15/18,,19.07,,,,,,,,96.0,0.97,761.0,0.3,0.0,128.0,0.97,919.0,0.3,0.0,28.0,0.87,1188.0,0.3,0.0,,,,,,28.5,30.9,5376.0,32.6,5553.0
5937,TX Fort Bend 0275-00-000-0473-901,TX Fort Bend5525 Reading Rd,P16506,4,Rosenberg,TX,77471,Fort Bend,,N,14.7558,252,,3.97,902.0,0.5,1.587,,"Business Center, Fitness Center, Laundry Facilities, Playground, Gated",2003.0,,,,,,Masonry,,,,,,76.0,1.21,684.0,0.4,2.6,166.0,1.02,978.0,0.4,2.4,10.0,0.89,1288.0,1.0,40.0,,,,,,32.1,33.7,2205.0,35.2,2256.0
5938,TX Dallas 0060450R000010000,TX Dallas3636 Red Bird Ln,P16507,2,Dallas,TX,752371992,Dallas,,N,10.1547,252,,9.52,745.0,1.0,1.19,,Laundry Facilities,1987.0,,02/01/16,,16.11,,Wood Frame,,,,,,144.0,1.2,650.0,0.9,9.0,108.0,1.03,872.0,1.0,10.2,,,,,,,,,,,29.1,31.6,1704.0,33.3,1663.0
5939,TX Harris 1369860010001,TX Harris2300 Repsdorph Rd,P16508,4,Seabrook,TX,775866454,Harris,,N,11.71,259,,,817.0,4.8,,,,2019.0,,,,6.74,,,,,,,,214.0,1.77,761.0,6.3,,45.0,1.83,1087.0,0.0,,,,,,,,,,,,37.0,38.1,1897.0,39.3,1860.0
5940,TX El Paso P723-999-0010-0100,TX El Paso1600 Resler Dr,P16509,4,El Paso,TX,799113056,El Paso,,N,14.4943,250,,4.4,1006.0,0.5,1.0,,"Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Picnic Area, Gated, Breakfast/Coffee Concierge, Grill, Recycling, Wi-Fi",2011.0,,,,23.54,,Wood Frame,,,,,,92.0,1.19,756.0,0.5,4.4,115.0,1.02,1096.0,0.6,4.4,43.0,0.99,1298.0,0.5,4.7,,,,,,31.0,33.5,1850.0,35.4,1984.0
5941,TX Montgomery 0105-00-01910,TX Montgomery24011 Richard Rd,P16510,4,Spring,TX,77386,Montgomery,,N,18.492,250,,2.8,1016.0,0.5,1.2,,"Business Center, Fitness Center, Laundry Facilities, Picnic Area, Playground, Pool, Gated",2005.0,,,,19.14,,Masonry,,,,,,93.0,0.99,793.0,0.4,2.2,94.0,0.84,1122.0,0.5,3.2,63.0,0.92,1189.0,0.5,3.2,,,,,,30.6,32.2,1563.0,34.0,1469.0
5942,TX Taylor 34273,TX Taylor4450 Ridgemont Dr,P16511,3,Abilene,TX,79606,Taylor,,N,11.07,260,,0.77,754.0,0.0,1.212,,"Fitness Center, Laundry Facilities, Picnic Area, Property Manager on Site, Spa, Tennis Court, Basketball Court, Breakfast/Coffee Concierge, Grill, Volleyball Court",1982.0,,08/24/17,"19,600,000",8.96,,Wood Frame,,,,,,164.0,1.12,642.0,0.0,0.6,96.0,0.85,945.0,0.0,1.0,,,,,,,,,,,37.9,37.3,2007.0,37.8,2066.0
5943,TX Bexar 14059-003-0070,TX Bexar1303 Rigsby Ave,P16512,4,San Antonio,TX,782103798,Bexar,,N,13.293,252,,9.52,961.0,1.0,0.619,,"Business Center, Clubhouse, Courtyard, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Gated, Grill, Laundry Service, On-Site Retail, Pet Play Area, Planned Social Activities",2006.0,,,,12.0,,Masonry,,,,,,64.0,0.98,750.0,1.0,9.4,84.0,0.93,950.0,1.0,9.5,104.0,0.93,1100.0,1.0,9.6,,,,,,34.3,35.1,3624.0,36.1,3901.0
5944,TX Dallas 00000634231000000,TX Dallas Riverfront Blvd,P16513,4,Dallas,TX,75207,Dallas,,N,,250,,,753.0,0.0,,,,2021.0,,,,5.68,,,,,,,,250.0,,753.0,,,,,,,,,,,,,,,,,,33.5,34.3,6971.0,36.3,5494.0
5945,TX Travis 03070102010000,TX Travis4501 Riverside Dr,P16514,4,Austin,TX,787414824,Travis,,N,19.77,252,,5.95,953.0,0.7,0.794,,"Business Center, Clubhouse, Courtyard, Fitness Center, Playground, Property Manager on Site, Package Service, Volleyball Court, Lounge, Maintenance on site, Sundeck",1996.0,,11/18/11,,3.04,,Wood Frame,,,,,,20.0,1.43,651.0,0.7,5.0,136.0,1.34,932.0,0.7,5.9,84.0,1.39,991.0,0.7,6.0,12.0,0.99,1422.0,0.7,8.3,27.9,30.8,13221.0,32.6,11886.0
5946,TX Williamson R559267,TX Williamson16760 Ronald Reagan Blvd,P16515,4,Leander,TX,78641,Williamson,,N,16.1,256,,17.58,1005.0,2.8,,,"Clubhouse, Fitness Center, Gated, Gameroom, Grill, Pet Play Area, Confere Rooms, Lounge, Pet Care, Pet Washing Station, Sundeck, Zen Garden, Public Transportation",2018.0,,,,5.19,,,,,,,,120.0,1.46,814.0,2.8,17.5,98.0,1.34,1130.0,2.8,17.4,38.0,1.32,1286.0,2.8,18.4,,,,,,37.9,39.5,176.0,40.3,203.0
5947,TX Collin R1863362,TX Collin4141 Rosemeade Pky,P16516,3,Dallas,TX,752872622,Collin,,N,6.0003,252,,11.51,641.0,1.0,1.389,,"Controlled Access, Fitness Center, Laundry Facilities, Picnic Area, Property Manager on Site, Grill, Package Service, Storage Space, Maintenance on site, Sundeck",1990.0,,08/01/13,,15.53,,Wood Frame,53.0,1.65,470.0,1.0,11.3,171.0,1.26,660.0,1.0,11.7,28.0,1.25,850.0,1.0,10.7,,,,,,,,,,,32.9,34.5,13223.0,36.2,11275.0
5948,TX Bexar 00862-046-0010,TX Bexar122 Roy Smith,P16517,4,San Antonio,TX,78215,Bexar,,N,2.0582,261,,2.68,808.0,0.5,3.065,,"Business Center, Controlled Access, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Property Manager on Site, Waterfront, Guest Apartment, Package Service, Storage Space, Car Charging Station, Elevator, Lounge, Maintenance on site, Sundeck",2014.0,,,,6.98,,Steel,47.0,2.22,547.0,0.4,2.1,162.0,2.03,746.0,0.4,2.5,47.0,1.95,1212.0,0.6,4.3,5.0,1.84,1465.0,0.4,0.0,,,,,,39.4,40.0,4458.0,41.2,4426.0
5949,TX Travis 02421502040000,TX Travis1101 Rutland Dr,P16518,2,Austin,TX,787586338,Travis,,N,14.5,252,,,775.0,0.3,1.909,,"Laundry Facilities, Property Manager on Site",1972.0,,10/26/07,,5.19,,Wood Frame,,,,,,63.0,1.39,600.0,0.2,0.0,126.0,1.3,771.0,0.3,0.0,63.0,1.21,956.0,0.2,0.0,,,,,,29.3,32.3,9414.0,34.0,8805.0
5950,TX Harris 0461620000179,TX Harris10601 Sabo Rd,P16519,3,Houston,TX,77089    ,Harris,,N,11.0,252,,9.52,832.0,3.0,1.27,,"Controlled Access, Playground, Property Manager on Site, Basketball Court, Package Service, Storage Space, Maintenance on site, Sundeck",1998.0,,,,5.07,,Wood Frame,,,,,,60.0,1.27,592.0,0.9,10.0,140.0,1.11,858.0,0.9,9.3,52.0,1.09,1041.0,0.9,9.6,,,,,,31.7,32.7,4363.0,34.2,4036.0
5951,TX Harris 1268860010001,TX Harris4822 Sam Houston Pky,P16520,4,Houston,TX,77015,Harris,,N,17.8365,250,,6.0,1065.0,0.7,0.0,,"24 Hour Access, Business Center, Controlled Access, Fitness Center, Playground, Gated",2006.0,,,,17.56,,Wood Frame,,,,,,52.0,1.15,710.0,0.7,5.8,112.0,0.95,1033.0,0.7,6.3,86.0,0.85,1321.0,0.7,5.8,,,,,,30.8,32.7,5462.0,34.3,5640.0
5952,TX Harris 1328920010001,TX Harris6464 Sam Houston Pky,P16521,3,Houston,TX,770497248,Harris,,N,16.33,258,,8.14,1013.0,3.9,1.93,,"Business Center, Clubhouse, Fitness Center, Picnic Area, Playground, Gated, Breakfast/Coffee Concierge, Car Wash Area, Gameroom, Grill, Pet Play Area, Trash Pickup - Curbside, Storage Space",2008.0,,,,20.36,,Masonry,,,,,,126.0,1.05,769.0,0.8,7.1,108.0,0.78,1191.0,8.3,7.4,24.0,1.07,1487.0,1.0,16.7,,,,,,28.4,30.4,1825.0,32.3,1738.0
5953,TX Harris 1318070010004,TX Harris10373 Sam Houston Pky,P16522,4,Humble,TX,77396,Harris,,N,11.7397,258,,5.43,1025.0,0.6,1.8019999999999998,,"Business Center, Courtyard, Fitness Center, Picnic Area, Spa, Car Wash Area, Gameroom, Grill, Wi-Fi, Confere Rooms",2008.0,,09/26/18,,9.12,,Masonry,,,,,,126.0,1.19,793.0,0.6,5.6,108.0,1.09,1191.0,0.6,5.6,24.0,1.14,1487.0,0.6,4.2,,,,,,29.0,31.3,2205.0,33.3,2147.0
5954,TX Harris 1247860010001,TX Harris7909 Sam Houston Pky,P16523,4,Houston,TX,77075,Harris,,N,15.0,260,,,1057.0,0.3,1.7309999999999999,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Gated, Breakfast/Coffee Concierge, Grill",2004.0,,07/19/13,,3.89,,Wood Frame,,,,,,,,,,,112.0,0.77,959.0,0.3,0.0,148.0,0.76,1132.0,0.2,0.0,,,,,,31.7,33.4,1337.0,34.9,1363.0
5955,TX Denton P16524,TX Denton Sam Rayburn Tollway & Cas,P16524,4,Lewisville,TX,75056,Denton,,N,,260,,,885.0,0.0,,,,2020.0,,,,17.76,,,,,,,,160.0,,750.0,,,100.0,,1100.0,,,,,,,,,,,,,31.6,33.9,2815.0,35.5,2720.0
5956,TX Tarrant 41678184,TX Tarrant432 Samuels Ave,P16525,4,Fort Worth,TX,76102,Tarrant,,N,3.9139999999999997,256,,6.25,934.0,0.7,1.074,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Breakfast/Coffee Concierge, Cabana, Grill, Elevator",2014.0,,,,0.96,19.0,Masonry,,,,,,144.0,1.85,748.0,0.7,6.3,112.0,1.49,1173.0,0.7,6.3,,,,,,,,,,,36.0,38.1,3146.0,40.0,2736.0
5957,TX Bexar 09644-000-0140,TX Bexar1901 San Marcos St,P16526,4,San Antonio,TX,782077087,Bexar,,N,10.620999999999999,252,,1.98,998.0,0.4,1.587,,"Fitness Center, Planned Social Activities, Lounge",2009.0,,,,9.94,,Masonry,,,,,,52.0,0.89,750.0,0.5,3.9,112.0,0.81,985.0,0.4,1.8,88.0,0.79,1160.0,0.4,1.1,,,,,,34.2,35.3,4214.0,36.4,4515.0
5958,TX Tarrant 06008224,TX Tarrant5701 Sandshell Dr,P16527,3,Fort Worth,TX,76137,Tarrant,,N,10.6261,252,,5.16,769.0,2.6,1.6230000000000002,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Gated, Breakfast/Coffee Concierge, Package Service, Recycling, Storage Space, Maintenance on site, Sundeck",1986.0,2006.0,11/09/18,,23.74,,Wood Frame,,,,,,208.0,1.52,687.0,3.1,5.3,44.0,1.16,1153.0,0.6,4.6,,,,,,,,,,,30.1,31.8,2877.0,33.5,2485.0
5959,TX Tarrant 05744741,TX Tarrant971 Sanford St,P16528,4,Arlington,TX,76011,Tarrant,,N,15.134,261,,0.38,788.0,0.3,0.95,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Gated, Gameroom, Laundry Service",2002.0,,,,14.98,,,,,,,,75.0,0.96,640.0,0.3,0.0,186.0,0.81,848.0,0.3,0.5,,,,,,,,,,,32.0,33.5,3049.0,35.0,3013.0
5960,TX Mclennan 48-033002-002300-1,TX Mclennan5101 Sanger Ave,P16529,3,Waco,TX,76710,Mclennan,,N,9.1385,256,,4.69,700.0,0.6,,,"Clubhouse, Courtyard, Laundry Facilities, Property Manager on Site, Spa, Breakfast/Coffee Concierge, Package Service, Storage Space, Online Services",1985.0,,,,8.7,,Wood Frame,,,,,,176.0,1.13,596.0,0.6,4.6,80.0,1.08,931.0,0.6,5.0,,,,,,,,,,,37.2,36.5,2581.0,36.8,2827.0
5961,TX Dallas 324622000A0010000,TX Dallas202 Santa Fe Trl,P16530,4,Irving,TX,750634719,Dallas,,N,10.99,258,,5.81,913.0,0.0,1.86,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Grill, Package Service, Trash Pickup - Curbside, Walking/Biking Trails, Wi-Fi",1996.0,,,,11.0,,Wood Frame,,,,,,156.0,1.5,787.0,0.0,5.8,102.0,1.32,1106.0,0.0,5.9,,,,,,,,,,,32.3,34.1,4367.0,36.0,3503.0
5962,TX Nueces 099400010030,TX Nueces6225 Saratoga Blvd,P16531,3,Corpus Christi,TX,78414,Nueces,,N,13.3051,252,,11.11,1001.0,0.0,,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Picnic Area, Property Manager on Site, Gated, Basketball Court, Doorman, Grill, Package Service, Wi-Fi, Storage Space, Lounge, Maintenance on site, Sundeck",1998.0,,03/07/19,,13.91,,,,,,,,72.0,1.0,785.0,0.0,11.1,132.0,0.97,1052.0,0.0,11.4,48.0,1.12,1185.0,0.0,10.4,,,,,,35.1,35.8,3304.0,36.9,3128.0
5963,TX Harris 1274920010001,TX Harris 20300-20400 Saums Rd,P16532,4,Katy,TX,774491846,Harris,,N,15.4719,252,,3.97,892.0,0.6,1.044,,"Business Center, Fenced Lot, Fitness Center, Laundry Facilities, Picnic Area, Property Manager on Site, Gated, Tanning Salon, Cabana, Gameroom, Grill, Media Center/Movie Theatre, Pet Play Area, Planned Social Activities, Walking/Biking Trails, Maintenance on site",2007.0,,,,36.84,,Masonry,,,,,,100.0,1.4,711.0,0.6,4.0,152.0,1.33,1012.0,0.6,4.0,,,,,,,,,,,30.7,32.5,6599.0,34.1,6817.0
5964,TX Dallas 00679700010010000,TX Dallas9901 Scyene Rd,P16533,3,Dallas,TX,75227,Dallas,,N,25.0888,250,,2.8,1024.0,0.5,0.0,,"Clubhouse, Laundry Facilities, Playground, Laundry Service",2005.0,,,,14.89,,,,,,,,83.0,0.91,750.0,0.4,1.2,83.0,0.52,1070.0,0.5,2.4,84.0,0.72,1250.0,0.6,4.8,,,,,,29.5,31.5,4179.0,33.1,4227.0
5965,TX Harris 0440380000070,TX Harris5901 Selinsky Rd,P16534,2,Houston,TX,77048,Harris,,N,15.5729,258,,3.49,911.0,0.5,1.589,,"Laundry Facilities, Gated",1972.0,,02/28/18,,5.36,,Masonry,,,,,,40.0,1.44,636.0,0.5,2.5,104.0,1.32,836.0,0.5,3.9,78.0,1.38,1044.0,0.5,3.9,36.0,1.42,1142.0,0.5,2.8,33.7,33.8,1776.0,34.7,1917.0
5966,TX Harris 1088280000001,TX Harris625 Seminar Dr,P16535,2,Houston,TX,77060,Harris,,N,10.5,254,,31.1,675.0,1.0,1.28,,"Laundry Facilities, Property Manager on Site",1977.0,,,,20.63,,Reinforced Concrete,,,,,,135.0,0.99,568.0,1.0,31.1,119.0,0.87,797.0,1.0,31.1,,,,,,,,,,,25.8,28.2,5542.0,30.3,5063.0
5967,TX Tarrant 02698587,TX Tarrant1900 Seminary Dr,P16536,4,Fort Worth,TX,761151143,Tarrant,,N,24.968000000000004,252,,6.35,880.0,0.7,0.0,,,2013.0,,,,30.85,,Wood Frame,,,,,,,,,,,216.0,0.88,860.0,0.7,6.5,36.0,0.87,1000.0,0.7,5.6,,,,,,28.5,30.7,4967.0,32.4,4993.0
5968,TX Brazoria P16537,TX Brazoria12635 Shadow Creek Pky,P16537,4,Pearland,TX,77584,Brazoria,,N,,257,,,754.0,0.0,,,,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5969,TX Tarrant 06772528,TX Tarrant6501 Shady Oaks Manor Dr,P16538,4,Fort Worth,TX,761354538,Tarrant,,N,16.25,260,,3.85,918.0,0.5,1.423,,"Clubhouse, Courtyard, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Tennis Court, Basketball Court, Grill, Maintenance on site",2007.0,,08/20/08,,28.74,,Masonry,,,,,,130.0,1.13,689.0,0.5,3.9,50.0,0.96,992.0,0.5,4.0,80.0,0.88,1245.0,0.5,3.8,,,,,,31.2,34.4,1556.0,35.9,1449.0
5970,TX Harris 1301380010001,TX Harris4415 Shaver St,P16539,4,Pasadena,TX,775042692,Harris,,N,16.2061,252,,,1058.0,0.2,1.389,,"Controlled Access, Fitness Center, Playground, Online Services",2008.0,,,,5.79,,Masonry,,,,,,30.0,0.95,817.0,0.3,0.0,174.0,0.9,1031.0,0.2,0.0,48.0,0.9,1305.0,0.2,0.0,,,,,,29.8,31.5,3883.0,33.1,3899.0
5971,TX Dallas 00000742919000000,TX Dallas9730 Shepherd Rd,P16540,3,Dallas,TX,75243,Dallas,,N,4.77,252,,0.4,762.0,0.3,1.091,,,1988.0,,,,10.54,,Masonry,,,,,,240.0,1.01,750.0,0.3,0.0,12.0,0.8,1000.0,0.7,8.3,,,,,,,,,,,38.0,38.4,4271.0,39.6,4034.0
5972,TX Tarrant 00395412,TX Tarrant1609 Sherry St,P16541,3,Arlington,TX,760104814,Tarrant,,N,11.318,252,,10.71,821.0,1.0,1.857,,"Business Center, Laundry Facilities, Playground, Property Manager on Site, Breakfast/Coffee Concierge",1968.0,2014.0,03/20/19,,14.97,,Wood Frame,,,,,,120.0,1.28,589.0,1.0,10.8,132.0,0.93,1032.0,1.0,10.6,,,,,,,,,,,28.0,30.2,8619.0,32.1,8706.0
5973,TX Dallas 00687200000010000,TX Dallas3131 Simpson Stuart Rd,P16542,3,Dallas,TX,75241,Dallas,,N,28.211,250,,3.6,1107.0,0.5,1.2,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Tennis Court, Gated, Basketball Court, Grill, Laundry Service",2005.0,,,,15.77,,Wood Frame,,,,,,50.0,1.17,780.0,0.5,4.0,112.0,0.87,1112.0,0.5,3.6,88.0,0.85,1285.0,0.5,3.4,,,,,,34.6,34.4,3278.0,35.0,3647.0
5974,TX Bexar 16325-001-0040,TX Bexar11245 Sir Winston St,P16543,3,San Antonio,TX,782165449,Bexar,,N,10.41,258,,6.2,766.0,4.9,1.426,,"Controlled Access, Clubhouse, Picnic Area, Property Manager on Site, Tennis Court, Breakfast/Coffee Concierge, Furnished Units Available, Laundry Service, Package Service, Recycling, Wi-Fi, Maintenance on site",1983.0,2016.0,10/07/09,,4.04,,Masonry,,,,,,150.0,1.42,615.0,5.6,6.0,108.0,1.12,977.0,4.2,6.5,,,,,,,,,,,34.6,35.9,5526.0,37.1,4994.0
5975,TX Travis 04320701080000,TX Travis515 Slaughter Ln,P16544,4,Austin,TX,78744,Travis,,N,12.380999999999998,256,,,790.0,0.0,1.465,,"Courtyard, Picnic Area, Grill, Putting Greens, Online Services",2016.0,,11/13/17,,8.9,,Wood Frame,,,,,,210.0,,721.0,,,46.0,,1106.0,,,,,,,,,,,,,31.1,33.0,3132.0,34.3,2780.0
5976,TX Harris 0441570010001,TX Harris14320 Smith Rd,P16545,2,Humble,TX,77396,Harris,,N,56.32,250,,7.2,,0.0,1.6,,,1984.0,,,,7.17,,Metal,,,,,,,,,,,250.0,,,,7.2,,,,,,,,,,,30.2,31.9,2614.0,33.7,2488.0
5977,TX Bexar 17606-006-0040,TX Bexar600 Sonterra Blvd,P16546,4,San Antonio,TX,78258,Bexar,,N,10.575,251,,7.97,963.0,0.5,0.207,,"Business Center, Controlled Access, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Gated, Breakfast/Coffee Concierge, Grill, Elevator, Lounge, Maintenance on site, Sundeck",2014.0,,,,8.48,,Wood Frame,,,,,,92.0,1.33,708.0,0.6,7.6,127.0,1.23,1057.0,0.6,7.9,32.0,1.12,1326.0,0.0,9.4,,,,,,39.3,38.3,2681.0,38.8,3004.0
5978,TX Tarrant 04739612,TX Tarrant1209 Sotogrande Blvd,P16547,3,Euless,TX,760406075,Tarrant,,N,15.0217,257,,3.5,933.0,0.0,1.167,,"24 Hour Access, Clubhouse, Day Care, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Grill, Laundry Service, Maintenance on site, Online Services",1975.0,,07/09/13,,12.35,,Masonry,,,,,,156.0,1.08,787.0,0.0,3.9,89.0,0.9,1114.0,0.0,3.4,12.0,0.85,1490.0,0.0,0.0,,,,,,34.8,35.7,4907.0,37.0,4841.0
5979,TX Bexar 13485-001-0030,TX Bexar3435 Southcross Blvd,P16548,4,San Antonio,TX,78223,Bexar,,N,,252,,,884.0,0.0,,,,2016.0,,01/10/17,,13.6,,,,,,,,128.0,,748.0,,,102.0,,990.0,,,22.0,,1187.0,,,,,,,,36.7,36.7,2683.0,37.4,2908.0
5980,TX Bexar 18438-008-0010,TX Bexar5475 Southcross Ranch Rd,P16549,2,San Antonio,TX,78222    ,Bexar,,N,28.0,250,,6.4,,0.0,,,,1986.0,,07/26/16,,17.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,34.1,1213.0,35.5,1313.0
5981,TX Harris 1302000010001,TX Harris10600 Southdown Trace Trl,P16550,4,Houston,TX,77034,Harris,,N,12.4641,252,,0.0,1057.0,0.3,1.29,,"Business Center, Fitness Center, Laundry Facilities, Playground, Gated",2008.0,,,,6.83,,Masonry,,,,,,52.0,0.98,810.0,0.3,0.0,112.0,0.93,1022.0,0.2,0.0,88.0,0.88,1249.0,0.2,0.0,,,,,,29.2,31.0,1719.0,32.8,1531.0
5982,TX Dallas 006091000D0020000,TX Dallas3303 Southern Oaks Blvd,P16551,3,Dallas,TX,752163707,Dallas,,N,13.8349,256,,26.17,1028.0,1.0,1.348,,"Clubhouse, Gated, Grill",2003.0,,,,14.89,,Masonry,,,,,,,,,,,145.0,0.95,950.0,1.0,26.2,95.0,0.95,1100.0,1.0,26.3,16.0,0.89,1300.0,1.0,25.0,34.2,34.8,1908.0,35.6,1990.0
5983,TX Dallas 00000174328000000,TX Dallas2200 Southland St,P16552,2,Dallas,TX,75215    ,Dallas,,N,10.9,260,,,671.0,0.0,4.904,,,1961.0,,06/29/00,"2,150,000",14.89,,Wood Frame,,,,,,,,,,,260.0,,671.0,,,,,,,,,,,,,38.7,38.9,1939.0,39.6,2098.0
5984,TX Brazos 36987,TX Brazos503 Southwest Pky,P16553,3,College Station,TX,778404762,Brazos,,N,11.15,250,,15.6,740.0,12.9,,,"Business Center, Fitness Center, Laundry Facilities, Property Manager on Site, Tennis Court, Basketball Court, Package Service, Pet Play Area, Volleyball Court",1980.0,,,,2.95,,,,,,,,120.0,1.22,623.0,1.0,15.0,122.0,1.1,832.0,1.0,15.6,8.0,1.13,1089.0,1.0,25.0,,,,,,26.2,26.9,5331.0,27.9,7192.0
5985,TX Denton R80154,TX Denton248 Southwest Pky,P16554,3,Lewisville,TX,75067,Denton,,N,10.197000000000001,256,,5.08,764.0,0.9,,,"Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Sauna, Spa, Tennis Court, Package Service, Storage Space, Maintenance on site, Sundeck",1984.0,,12/09/15,"20,000,000",10.16,,Wood Frame,,,,,,152.0,1.28,675.0,0.0,5.3,104.0,1.16,894.0,2.1,4.8,,,,,,,,,,,29.4,31.9,6157.0,33.6,5461.0
5986,TX Harris 1224340030001,TX Harris11400 Space Center Blvd,P16555,4,Houston,TX,77059,Harris,,N,13.5859,252,,1.98,945.0,0.4,,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Package Service, Lounge, Maintenance on site, Sundeck",2010.0,,12/28/17,"31,000,000",6.74,,Wood Frame,,,,,,134.0,1.55,787.0,0.4,2.2,100.0,1.28,1124.0,0.4,2.0,18.0,1.52,1124.0,0.4,0.0,,,,,,39.8,41.2,376.0,42.1,432.0
5987,TX Harris 1107380000001,TX Harris10555 Spice Ln,P16556,2,Houston,TX,77072    ,Harris,,N,9.15,256,,7.03,906.0,0.8,1.32,,"Laundry Facilities, Playground, Community-Wide WiFi",1978.0,,12/11/15,,23.83,,Wood Frame,,,,,,80.0,0.86,785.0,0.8,7.5,144.0,0.87,918.0,0.8,6.9,32.0,0.86,1152.0,0.8,6.3,,,,,,29.0,31.4,10584.0,33.2,10064.0
5988,TX Harris 1371640010001,TX Harris2539 Spring Cypress Rd,P16557,4,Spring,TX,773884628,Harris,,N,17.807000000000002,253,,16.21,1060.0,1.0,,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Gated, Storage Space",2016.0,,12/19/17,"34,972,420",20.63,,Wood Frame,,,,,,148.0,1.59,814.0,1.0,16.2,54.0,1.28,1308.0,1.0,16.7,51.0,1.21,1513.0,1.0,15.7,,,,,,34.2,35.9,2173.0,37.4,2296.0
5989,TX Fort Bend 0032-00-000-2050-907,TX Fort Bend2 Stadium Dr,P16558,4,Sugar Land,TX,774981852,Fort Bend,,N,13.8858,254,,3.15,967.0,0.5,0.0,,"Business Center, Clubhouse, Fitness Center, Bicycle Storage, Confere Rooms, Pond",2015.0,,10/10/18,,26.46,,Steel,,,,,,139.0,1.88,801.0,0.5,2.9,115.0,1.53,1169.0,0.5,3.5,,,,,,,,,,,41.6,42.0,847.0,42.7,935.0
5990,TX Denton R68373,TX Denton5001 State Highway 114,P16559,4,Northlake,TX,76262,Denton,,N,,250,,,905.0,0.0,,,,2019.0,,,,18.46,,,,,,,,100.0,,680.0,,,100.0,,964.0,,,50.0,,1236.0,,,,,,,,30.9,33.4,843.0,35.3,810.0
